slug,seed,prompt,filename_prefix
ember-arcanist-c01,3101,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Ember Arcanist recruit, same brilliant mage face, novice caster with small ember orb",tcg/ember_arcanist/ember-arcanist-c01
ember-arcanist-c02,3102,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Scout acolyte, same hero face, fast spell runner in glowing library aisle",tcg/ember_arcanist/ember-arcanist-c02
ember-arcanist-c03,3103,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Shielded caster, same hero face with molten ward and rune circle",tcg/ember_arcanist/ember-arcanist-c03
ember-arcanist-c04,3104,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Duel striker, same hero face launching close-range flame blade slash",tcg/ember_arcanist/ember-arcanist-c04
ember-arcanist-c05,3105,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Support scholar, same hero face controlling floating spell tomes",tcg/ember_arcanist/ember-arcanist-c05
ember-arcanist-c06,3106,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Ranged skirmisher, same hero face channeling ember bolts from distance",tcg/ember_arcanist/ember-arcanist-c06
ember-arcanist-c07,3107,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Ritual medic, same hero face using restorative fire sigils on ally",tcg/ember_arcanist/ember-arcanist-c07
ember-arcanist-c08,3108,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Elite guard, same hero face with ornate rune mantle and staff",tcg/ember_arcanist/ember-arcanist-c08
ember-arcanist-c09,3109,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Heavy bruiser, same hero face in molten exo-armor with lava mace",tcg/ember_arcanist/ember-arcanist-c09
ember-arcanist-c10,3110,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Disruption specialist, same hero face scattering enemy spell circle with teal sparks",tcg/ember_arcanist/ember-arcanist-c10
ember-arcanist-c11,3111,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Tactical captain, same hero face directing chain spells with precise hand motion",tcg/ember_arcanist/ember-arcanist-c11
ember-arcanist-c12,3112,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Hazard manipulator, same hero face igniting runic traps across floor",tcg/ember_arcanist/ember-arcanist-c12
ember-arcanist-c13,3113,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Ambush expert, same hero face appearing from smoke and arcane glow",tcg/ember_arcanist/ember-arcanist-c13
ember-arcanist-c14,3114,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Siege breaker, same hero face unleashing concentrated fire cannon blast",tcg/ember_arcanist/ember-arcanist-c14
ember-arcanist-c15,3115,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Banner carrier, same hero face raising flaming academic crest",tcg/ember_arcanist/ember-arcanist-c15
ember-arcanist-c16,3116,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Familiar companion, same hero face beside molten rune familiar",tcg/ember_arcanist/ember-arcanist-c16
ember-arcanist-c17,3117,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Veteran enforcer, same hero face marked with arcane burns and resolve",tcg/ember_arcanist/ember-arcanist-c17
ember-arcanist-c18,3118,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Phase infantry mage, same hero face stepping through ember portal",tcg/ember_arcanist/ember-arcanist-c18
ember-arcanist-c19,3119,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Anti-magic sentinel, same hero face severing enemy enchantment with teal sigil",tcg/ember_arcanist/ember-arcanist-c19
ember-arcanist-c20,3120,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Duel champion, same hero face framed by elegant runic rings and fire blade",tcg/ember_arcanist/ember-arcanist-c20
ember-arcanist-c21,3121,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Field commander, same hero face over layered spell architecture diagrams",tcg/ember_arcanist/ember-arcanist-c21
ember-arcanist-c22,3122,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Trap setter, same hero face placing ignition circles and delayed sigils",tcg/ember_arcanist/ember-arcanist-c22
ember-arcanist-c23,3123,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Recon sniper, same hero face aiming focused arcane beam through scope glyph",tcg/ember_arcanist/ember-arcanist-c23
ember-arcanist-c24,3124,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Guardian construct, same hero face reflected in giant rune golem core",tcg/ember_arcanist/ember-arcanist-c24
ember-arcanist-c25,3125,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Executioner class, same hero face with devastating molten execution spell",tcg/ember_arcanist/ember-arcanist-c25
ember-arcanist-c26,3126,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Area denial unit, same hero face flooding zone with lingering flame glyphs",tcg/ember_arcanist/ember-arcanist-c26
ember-arcanist-c27,3127,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Ritual bodyguard, same hero face protecting sacred ember core relic",tcg/ember_arcanist/ember-arcanist-c27
ember-arcanist-c28,3128,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Momentum finisher, same hero face mid-combo with spiraling fire trail",tcg/ember_arcanist/ember-arcanist-c28
ember-arcanist-c29,3129,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Rare frontline pyromancer, same hero face in advanced ember battle robes",tcg/ember_arcanist/ember-arcanist-c29
ember-arcanist-c30,3130,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Rare specialist, same hero face weaving multi-layered combo lattice",tcg/ember_arcanist/ember-arcanist-c30
ember-arcanist-c31,3131,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Rare elite duo, same hero face mirrored in twin summoned rune avatars",tcg/ember_arcanist/ember-arcanist-c31
ember-arcanist-c32,3132,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Rare lieutenant, same hero face with command staff and blazing halo",tcg/ember_arcanist/ember-arcanist-c32
ember-arcanist-c33,3133,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Ember spark, same hero face casting simple buff flame into ally",tcg/ember_arcanist/ember-arcanist-c33
ember-arcanist-c34,3134,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Arcane ping, same hero face firing precise ember shot at target",tcg/ember_arcanist/ember-arcanist-c34
ember-arcanist-c35,3135,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Rune draw, same hero face amid floating glowing spell pages",tcg/ember_arcanist/ember-arcanist-c35
ember-arcanist-c36,3136,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Mana ignition, same hero face opening ember reactor of pure power",tcg/ember_arcanist/ember-arcanist-c36
ember-arcanist-c37,3137,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Sear mark, same hero face branding enemy with weakening flame rune",tcg/ember_arcanist/ember-arcanist-c37
ember-arcanist-c38,3138,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Spiral reposition, same hero face moving through circular glyph gate",tcg/ember_arcanist/ember-arcanist-c38
ember-arcanist-c39,3139,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Fire ward, same hero face inside temporary molten shield dome",tcg/ember_arcanist/ember-arcanist-c39
ember-arcanist-c40,3140,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Ash burst, same hero face releasing board-wide pulse of cinders",tcg/ember_arcanist/ember-arcanist-c40
ember-arcanist-c41,3141,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Grave kindle, same hero face recalling magic from charred remains",tcg/ember_arcanist/ember-arcanist-c41
ember-arcanist-c42,3142,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Tempo flare, same hero face forcing sudden pace shift with arcane blast",tcg/ember_arcanist/ember-arcanist-c42
ember-arcanist-c43,3143,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Ignition loop, same hero face amplifying all spell chains on field",tcg/ember_arcanist/ember-arcanist-c43
ember-arcanist-c44,3144,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Epic inferno rite, same hero face inside giant ritual circle eruption",tcg/ember_arcanist/ember-arcanist-c44
ember-arcanist-c45,3145,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Epic summoned phoenix, same hero face calling radiant ember bird from sky",tcg/ember_arcanist/ember-arcanist-c45
ember-arcanist-c46,3146,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Epic denial flame, same hero face burning enemy spell apart midair",tcg/ember_arcanist/ember-arcanist-c46
ember-arcanist-c47,3147,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Epic chain storm, same hero face unleashing many linked spells at once",tcg/ember_arcanist/ember-arcanist-c47
ember-arcanist-c48,3148,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Epic reset furnace, same hero face rebuilding power from ash and teal sparks",tcg/ember_arcanist/ember-arcanist-c48
ember-arcanist-c49,3149,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Epic sequence ritual, same hero face within perfect layered combo architecture",tcg/ember_arcanist/ember-arcanist-c49
ember-arcanist-c50,3150,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Epic finisher setup, same hero face charging battlefield for final ignition",tcg/ember_arcanist/ember-arcanist-c50
ember-arcanist-c51,3151,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Apex combo catalyst, same hero face at center of immense spiraling rune engine",tcg/ember_arcanist/ember-arcanist-c51
ember-arcanist-c52,3152,"Premium sci-fantasy trading card art, Ember Arcanist faction, same hero identity on every card, brilliant mage face, ember orange and magenta highlights, glowing eyes, elegant arcane robes and molten armor accents, ember and teal palette, runic fire magic, cinematic lighting, polished digital painting, portrait 3:4, no text, no watermark, Legendary world ignition, same hero face in radiant close-up before catastrophic arcane fire bloom",tcg/ember_arcanist/ember-arcanist-c52
